56,450,3
94,651,5
268,790,2
276,1081,3
83,929,3
268,580,3
222,1041,3
279,89,4
5,424,1
112,331,4
18,202,3
181,328,3
23,463,4
253,746,3
299,1047,2
66,1,3
216,174,5
290,208,3
79,1161,2
264,448,2
4,303,5
64,433,2
5,1,4
276,357,5
62,433,5
239,475,5
293,166,3
264,70,4
24,763,5
279,1162,3
3,245,1
162,1019,4
239,430,3
160,160,5
54,676,5
44,507,3
210,97,5
299,240,2
28,217,3
305,79,3
18,729,3
109,1012,4
207,25,4
92,1209,1
109,1,4
58,709,5
152,111,5
194,160,2
92,241,3
77,91,3
244,662,3
295,72,4
181,1,3
277,255,4
279,96,4
1,253,5
18,182,4
276,568,4
213,13,4
125,134,5
128,739,4
25,208,4
288,272,5
207,1350,2
5,363,3
70,419,5
311,559,2
151,919,5
199,268,5
201,209,3
11,740,4
184,277,3
222,88,4
38,161,5
104,300,3
180,1119,3
268,1041,1
210,527,5
75,546,3
64,516,5
239,81,3
256,220,3
216,196,5
203,282,1
100,268,3
210,274,5
94,471,4
125,657,3
1,113,5
294,508,4
294,930,3
181,240,1
279,746,5
184,191,4
310,116,5
43,5,4
58,214,2
215,164,3
62,288,2
280,127,5
11,723,5
94,218,3
311,566,4
288,527,3
184,514,5
151,929,3
11,38,3
104,1016,1
181,1010,1
37,117,4
276,845,4
22,258,5
70,82,4
5,98,3
243,208,4
92,540,2
81,280,4
293,412,1
200,478,5
56,184,4
116,250,4
295,172,4
63,1007,5
295,235,4
104,1010,1
156,641,5
269,1165,1
160,430,5
287,252,1
290,132,3
45,109,5
224,678,3
145,764,2
277,1011,3
272,1101,5
116,255,3
184,86,5
285,151,5
222,148,2
94,211,5
115,8,5
176,327,3
129,331,2
95,1,5
147,904,5
151,58,4
184,660,3
311,386,3
105,268,4
34,312,4
94,1048,4
200,291,3
45,118,4
279,144,4
145,22,5
71,89,5
182,69,5
193,627,4
214,302,4
151,485,5
102,322,3
249,930,2
109,258,5
222,552,2
282,288,4
23,381,4
112,327,1
151,372,5
282,327,5
304,237,5
290,568,3
64,160,4
28,79,4
265,471,4
18,113,5
83,82,5
70,210,4
51,182,3
222,1057,4
92,176,5
184,207,4
92,180,5
43,204,4
222,1042,4
92,790,3
294,282,3
201,747,2
201,215,2
193,410,3
214,693,3
73,657,5
315,273,3
255,472,1
66,7,3
207,1046,4
102,625,3
297,588,4
178,276,3
181,1094,1
311,143,3
267,17,4
201,51,2
194,647,4
1,227,4
116,751,3
287,347,4
38,679,5
279,227,4
84,748,4
31,886,2
25,25,5
103,24,4
299,588,4
194,478,3
287,294,5
279,1048,1
181,408,1
279,1151,2
49,47,5
44,95,4
92,216,3
135,39,3
116,942,3
269,13,4
222,1044,4
279,254,3
42,685,4
145,1245,5
184,161,2
49,625,3
32,290,3
145,448,5
249,255,3
49,581,3
118,475,5
104,293,3
201,1229,3
119,718,5
92,709,2
3,337,1
94,820,1
311,716,4
268,364,3
214,275,3
16,56,5
293,132,4
62,132,5
94,346,4
240,313,5
102,161,2
83,301,2
31,484,5
56,172,5
109,588,4
24,367,2
92,115,3
301,660,4
214,1129,4
269,674,2
32,151,3
224,191,4
215,423,5
32,1012,4
154,289,2
201,509,3
180,68,5
184,36,3
305,11,1
73,94,1
194,205,3
276,273,4
198,7,4
189,197,5
73,56,4
5,102,3
268,1249,2
276,773,3
128,482,4
104,7,3
293,39,3
256,25,5
275,69,3
22,510,5
207,192,3
264,504,5
307,687,1
42,176,3
145,472,3
189,634,3
251,148,2
259,772,4
239,58,5
92,15,3
81,742,2
311,419,3
102,448,3
249,746,5
95,527,4
19,655,3
79,100,5
189,751,4
253,510,5
201,919,3
1,17,3
214,42,5
109,627,5
305,50,5
277,279,4
92,81,3
201,69,2
94,58,5
217,144,4
244,148,2
181,874,1
116,1216,3
46,307,3
151,317,5
64,176,4
116,271,4
62,111,3
49,547,5
307,1022,4
286,154,4
235,87,4
276,157,5
135,1208,3
276,1157,2
250,404,4
50,823,3
25,258,5
18,496,5
193,790,3
209,906,2
207,716,3
250,338,4
95,172,4
94,470,4
277,282,4
269,235,3
148,140,1
210,357,5
174,80,1
235,480,4
276,939,3
224,873,2
44,208,4
315,13,4
215,197,4
269,9,4
42,195,5
293,79,3
92,665,3
249,88,4
92,731,4
311,203,5
201,660,3
279,79,3
209,251,5
217,7,4
261,340,5
176,258,4
81,169,4
62,114,4
276,364,3
49,7,4
9,298,5
92,528,4
249,708,4
207,1436,3
256,771,2
276,226,4
134,313,5
311,849,3
181,1383,1
203,148,3
247,736,5
311,83,5
251,1014,5
201,206,2
58,100,5
249,723,4
286,1316,5
11,725,3
92,846,3
160,56,5
103,127,4
11,110,3
45,763,2
293,605,3
49,334,4
222,1284,4
268,1,3
151,1298,4
299,235,1
297,182,3
315,185,4
23,172,4
191,754,3
178,678,3
84,12,5
94,168,5
264,33,3
239,529,5
261,875,5
190,302,5
112,289,5
199,258,4
224,20,1
301,202,5
145,743,1
294,127,5
103,121,3
152,412,2
267,840,4
286,231,3
200,24,2
5,211,4
160,117,4
297,736,4
250,244,4
58,268,5
23,1006,3
301,1228,4
307,265,3
276,1095,1
92,24,3
276,38,3
213,294,3
286,34,5
21,103,1
222,441,2
1,90,4
189,1005,4
49,38,1
311,5,3
128,228,3
151,89,5
248,475,5
95,1229,2
213,609,4
203,181,5
269,47,4
198,100,1
297,307,4
305,189,5
74,272,5
127,294,4
194,4,4
45,473,3
239,187,5
268,94,2
201,1010,3
159,127,5
230,202,4
92,219,4
267,403,4
5,382,5
16,155,3
180,762,4
178,282,3
319,313,5
180,737,3
269,658,2
293,496,5
269,793,4
54,685,3
21,98,5
151,387,5
230,378,5
201,403,3
95,1206,4
256,716,5
80,582,3
151,1006,1
62,258,5
189,1115,4
77,195,5
293,748,2
181,1342,1
83,338,4
253,216,4
94,347,5
293,779,1
267,980,3
201,1245,4
18,387,4
207,4,4
21,299,1
215,144,4
279,1376,4
210,161,5
201,79,4
5,376,2
184,181,4
104,411,1
275,449,3
276,550,4
279,1182,3
216,69,5
21,457,1
16,471,3
147,292,5
28,95,3
181,16,1
297,218,3
21,596,3
178,209,4
186,470,5
299,615,4
109,101,1
267,386,3
181,327,3
207,87,4
148,114,5
94,9,5
244,409,4
276,246,4
216,697,4
294,1199,2
323,257,2
140,268,4
220,303,4
230,142,4
299,641,4
275,501,3
44,250,5
11,741,5
174,395,1
194,234,3
201,197,4
184,155,3
194,792,4
159,1037,2
186,983,3
181,979,2
286,721,3
280,781,4
187,215,3
71,134,3
64,684,4
198,135,5
53,24,3
299,971,2
12,300,4
239,10,5
63,20,3
40,268,4
181,221,1
104,327,2
42,185,4
181,995,1
148,70,5
305,187,4
184,71,4
94,556,3
174,237,4
201,853,4
276,43,1
278,311,4
229,347,1
63,1028,3
275,520,4
275,173,3
62,1073,4
230,234,4
109,975,3
73,357,5
83,118,3
4,361,5
64,778,5
244,89,5
219,347,1
295,704,5
293,288,3
125,997,2
279,487,3
272,48,4
269,285,5
244,380,4
224,332,3
145,591,4
116,7,2
209,688,1
145,260,4
160,187,5
260,990,5
107,271,2
297,1016,3
244,167,3
286,709,4
167,364,3
56,196,2
293,346,3
228,475,3
43,151,4
62,24,4
323,223,4
268,63,1
18,863,3
307,509,3
54,298,4
295,47,5
194,237,3
194,82,2
311,385,5
287,257,4
290,82,4
279,491,5
290,393,3
145,393,5
305,61,4
269,156,5
276,180,5
323,298,4
18,965,4
224,949,3
125,239,5
244,652,5
135,431,2
42,69,4
219,882,3
125,152,1
63,50,4
255,448,3
311,172,5
189,203,3
305,960,1
226,147,3
186,281,4
269,82,2
69,300,3
259,959,4
5,62,4
181,1164,3
135,449,3
222,1207,2
5,231,2
286,258,4
104,249,3
295,73,4
201,686,2
184,100,5
1,64,5
207,810,2
239,478,5
294,676,3
69,174,5
279,509,3
49,17,2
280,472,2
175,96,3
180,431,4
311,1222,3
44,120,4
256,939,5
310,24,4
83,139,3
280,128,3
43,52,4
18,494,3
275,258,3
174,160,5
268,470,3
94,89,3
256,765,4
159,685,4
175,71,4
181,1001,1
56,235,1
11,190,3
162,181,4
268,52,3
210,380,4
151,969,5
42,684,4
62,365,2
207,121,3
11,660,3
5,377,1
56,797,4
305,923,5
213,12,5
268,684,3
100,321,1
269,729,2
284,305,4
191,752,3
222,29,3
201,421,2
207,864,3
305,529,5
22,79,4
292,328,3
249,11,5
269,616,4
42,603,4
193,435,4
299,186,3
115,127,5
217,22,5
279,709,4
279,789,4
279,919,3
63,222,3
178,73,5
94,625,4
299,516,4
62,464,4
56,69,4
92,289,3
181,1348,1
244,155,3
181,302,2
310,536,4
37,55,3
75,409,3
187,523,3
151,402,3
268,264,3
224,215,4
292,195,5
16,191,5
233,99,3
66,249,4
280,204,3
301,174,5
92,1142,4
58,109,4
189,1,5
40,880,3
294,222,4
293,629,3
81,3,4
151,186,4
53,174,5
280,544,4
109,797,3
96,479,4
201,313,5
174,471,5
151,15,4
3,343,3
310,845,5
224,658,1
4,357,4
25,615,5
11,517,2
147,305,4
256,413,4
255,678,2
92,106,3
272,127,5
104,269,5
276,406,2
276,34,2
23,170,4
244,7,4
95,416,4
28,98,5
259,269,3
28,173,3
94,455,3
276,384,3
151,210,4
77,238,5
200,241,4
201,405,4
193,332,3
38,139,2
207,531,4
214,151,5
44,123,4
18,154,4
297,628,4
279,116,1
115,92,4
62,138,1
81,824,3
293,1161,2
41,28,4
280,554,1
287,249,5
178,106,2
201,117,2
256,1057,2
154,488,4
186,385,4
198,179,4
229,313,2
126,262,4
109,31,4
34,242,5
156,276,3
122,215,4
276,583,3
224,528,3
295,483,5
279,65,1
43,64,5
315,305,5
42,1041,4
125,1180,3
70,50,4
75,476,1
62,401,3
279,42,4
210,58,4
43,66,4
151,490,5
293,665,2
293,36,1
102,405,2
276,291,3
21,839,1
194,663,4
38,432,1
92,453,1
311,180,4
198,214,4
267,238,4
151,692,3
92,79,4
319,338,2
5,407,3
222,135,5
224,149,1
58,284,4
268,135,4
83,640,2
287,11,5
305,186,4
181,1320,1
49,49,2
128,736,5
279,827,1
249,124,5
280,693,3
207,827,3
21,184,4
286,628,4
145,183,5
311,28,5
25,228,4
201,292,3
235,647,4
286,133,4
5,24,4
286,7,4
64,93,2
151,429,5
191,301,4
287,56,5
96,153,4
125,615,3
84,528,5
213,471,3
178,234,4
128,418,4
276,843,4
54,268,5
305,347,3
18,58,4
194,321,3
11,746,4
56,215,5
38,465,5
214,652,4
102,300,3
61,328,5
307,100,3
21,590,1
311,68,1
95,1230,1
145,13,5
50,253,5
194,530,4
145,1,3
222,157,4
109,100,4
181,1324,1
201,332,2
267,423,3
194,1206,1
269,106,1
235,1149,4
200,665,4
145,50,5
213,48,5
244,216,4
124,50,3
151,162,5
187,116,5
193,554,3
49,741,4
194,404,3
268,721,3
277,1197,4
301,606,3
253,50,4
102,732,3
311,662,4
201,943,3
280,38,3
43,1057,2
311,661,3
268,83,4
315,651,3
145,299,4
248,174,3
327,191,4
268,672,2
297,286,5
295,151,4
70,584,3
145,460,1
275,176,4
235,419,5
83,413,1
147,258,4
92,521,4
43,284,5
207,203,3
201,587,4
286,689,5
69,12,5
276,85,3
311,366,5
114,175,5
42,121,4
154,302,4
94,186,4
224,43,3
44,230,2
229,315,1
151,480,5
311,505,4
255,859,3
193,827,2
276,789,3
259,750,4
78,412,4
279,393,1
222,323,3
288,127,5
42,606,3
25,729,4
119,213,5
116,185,3
315,657,4
201,326,2
43,631,2
95,174,5
233,482,4
44,530,5
292,86,4
176,294,2
207,787,3
239,204,3
251,144,5
269,923,4
178,148,4
34,690,4
292,276,5
69,175,3
42,456,3
311,568,5
183,241,4
269,411,1
288,196,5
268,42,4
207,410,3
16,144,5
209,408,4
299,238,4
279,1228,4
128,140,4
307,173,5
167,392,1
22,791,1
194,705,2
95,128,3
124,11,5
256,692,5
276,1416,3
155,988,2
307,258,5
28,7,5
38,672,3
255,217,2
184,729,3
154,175,5
311,403,4
116,301,3
94,229,3
95,636,1
44,56,2
305,203,4
207,508,4
178,218,3
293,293,4
162,742,4
128,79,4
307,1411,4
269,514,4
327,533,4
189,91,3
95,143,4
31,682,2
94,157,5
73,588,2
256,819,4
222,153,4
207,98,4
222,298,4
286,151,5
116,262,3
148,495,4
311,495,4
178,255,4
181,597,3
140,301,3
290,222,4
311,181,4
125,796,3
77,168,4
58,960,4
248,127,5
5,423,4
241,294,3
213,690,3
275,523,4
28,380,4
198,651,4
181,1093,1
267,739,4
129,303,3
301,496,5
94,33,3
290,476,3
16,942,4
181,304,1
178,125,4
42,506,3
215,157,4
94,1119,4
293,724,3
79,246,5
279,1492,4
189,30,4
233,806,4
198,24,2
222,172,5
276,301,4
70,417,3
305,15,1
201,370,1
125,173,5
128,143,5
92,763,3
63,841,1
323,117,3
277,273,5
176,288,3
38,838,2
112,354,3
109,154,2
293,167,3
297,198,3
276,11,5
222,210,4
287,92,4
62,443,3
276,1218,4
230,210,5
22,511,4
109,89,4
305,87,1
77,125,3
186,588,4
256,280,5
84,529,5
74,288,3
102,432,3
194,770,4
267,114,5
1,92,3
16,504,5
92,947,4
276,104,1
1,228,5
42,143,4
43,26,5
299,1322,3
307,71,5
147,339,5
311,229,5
217,82,5
80,886,4
64,527,4
249,79,5
21,298,5
215,151,5
305,238,3
102,118,3
189,120,1
112,750,4
56,585,3
56,230,5
222,25,3
49,148,1
307,431,4
23,404,4
160,3,3
22,227,4
79,508,3
18,647,4
151,481,3
256,29,4
311,141,4
25,478,5
152,147,3
145,1001,4
151,260,1
194,576,2
162,121,4
22,433,3
327,461,3
200,402,4
269,478,4
315,431,2
178,121,5
210,502,3
279,1291,4
75,121,4
44,174,5
293,729,2
217,195,5
224,708,2
284,906,3
301,172,5
244,31,4
95,395,3
198,640,3
256,802,3
46,690,5
305,209,5
83,364,1
224,1208,1
295,67,4
116,248,3
201,37,2
155,748,2
145,172,5
119,313,5
250,260,4
33,307,3
37,183,4
42,746,3
102,1025,2
311,70,4
181,1322,1
17,508,3
174,396,1
125,150,1
181,1364,1
235,511,5
1,266,1
295,727,5
56,194,5
83,1035,4
100,355,4
181,680,1
115,228,4
286,771,2
16,92,4
189,462,5
49,238,4
1,121,4
222,426,1
193,368,1
62,4,4
253,183,5
261,117,4
269,1020,4
269,136,4
112,748,3
294,288,5
151,522,5
311,213,4
279,88,1
279,562,3
207,14,4
279,163,5
230,238,1
94,235,4
293,931,1
198,180,3
292,653,4
92,781,3
102,264,2
1,114,5
180,79,3
255,879,3
250,2,4
119,716,5
244,220,2
311,73,4
1,132,4
1,74,1
268,68,4
49,758,1
102,313,3
279,1093,4
279,1493,1
22,173,5
122,715,5
145,315,5
119,1101,5
261,259,4
1,134,4
94,45,5
330,11,4
299,921,3
253,203,4
215,194,4
307,1110,4
95,483,3
74,326,4
4,260,4
261,294,4
159,259,4
174,699,5
286,158,3
125,483,4
62,1118,3
301,610,3
151,25,4
293,1220,2
311,518,3
181,123,2
288,742,3
194,196,3
239,605,4
109,5,3
16,168,4
22,687,1
207,746,4
268,250,4
74,9,4
18,199,3
174,41,1
109,159,4
233,357,5
264,475,5
275,1066,3
56,68,3
78,1160,5
127,380,5
58,1100,2
49,473,3
203,336,3
330,136,5
109,195,5
186,406,1
293,148,1
280,1028,5
183,96,3
178,131,4
297,216,4
276,429,5
198,1169,4
119,54,4
297,20,4
1,98,4
268,205,5
279,174,4
64,187,5
119,1262,3
75,1017,5
27,742,3
307,21,4
37,685,3
244,238,5
174,1014,3
210,135,5
311,348,4
1,186,4
145,368,3
276,401,3
23,213,3
64,515,5
63,237,3
293,227,2
74,285,3
297,202,3
280,145,3
200,227,5
290,21,3
43,820,2
95,573,1
181,20,1
178,926,4
81,476,2
194,410,3
276,347,4
207,133,4
331,7,4
315,8,3
286,83,5
286,655,3
96,91,5
315,98,4
43,553,4
305,679,3
61,690,2
44,665,1
92,1016,2
276,270,4
222,1053,3
330,235,5
38,216,5
24,153,4
235,1464,4
1,221,5
222,715,2
222,69,5
43,114,5
331,486,3
201,452,1
32,249,4
102,576,2
268,425,4
38,508,2
280,975,4
92,386,3
268,374,2
69,258,4
210,96,4
213,144,5
58,272,5
327,210,3
11,714,4
86,258,5
54,820,3
83,631,2
145,993,3
255,185,4
18,607,3
226,180,4
293,156,4
83,476,3
295,173,5
286,1039,5
42,48,5
267,94,3
125,97,3
323,333,4
305,56,1
145,250,5
38,1030,5
181,975,2
194,520,5
194,1183,2
148,172,5
269,961,5
290,71,5
249,597,2
301,395,1
267,546,3
207,754,4
201,777,1
210,631,5
22,456,1
92,715,4
50,475,5
244,676,4
44,88,2
11,230,4
186,925,5
190,147,4
184,1137,5
44,257,4
293,484,5
75,147,3
269,640,5
299,271,3
92,928,3
299,24,3
292,183,5
5,394,2
62,559,3
198,549,3
288,1039,2
152,272,5
42,999,4
64,333,3
135,233,3
24,427,5
261,322,4
201,475,4
5,384,3
112,322,4
301,184,4
285,216,3
275,183,3
323,9,4
95,176,3
207,170,4
124,616,4
167,404,3
286,341,5
84,322,3
151,529,5
264,401,5
56,29,3
23,528,4
125,785,3
200,72,4
249,23,4
140,319,4
49,102,2
222,58,3
194,213,2
145,411,2
265,7,2
248,282,2
239,47,2
319,879,5
42,102,5
301,1035,4
180,67,1
280,99,2
145,682,3
214,79,4
259,210,4
261,597,4
293,705,5
194,470,3
75,496,5
23,183,3
38,403,1
95,720,2
207,290,2
