186,470,5
10,504,5
207,87,4
276,246,4
234,20,4
294,1199,2
7,581,5
275,501,3
194,234,3
201,197,4
194,792,4
186,983,3
98,47,4
7,106,4
239,10,5
305,187,4
7,528,5
201,853,4
276,43,1
275,520,4
275,173,3
73,357,5
7,643,4
145,591,4
145,260,4
167,364,3
7,650,3
10,289,4
54,298,4
194,237,3
194,82,2
290,82,4
290,393,3
145,393,5
305,61,4
276,180,5
10,340,4
7,582,5
7,127,5
189,203,3
234,161,3
305,960,1
226,147,3
186,281,4
201,686,2
234,614,3
207,810,2
239,478,5
294,676,3
195,265,4
7,196,5
310,24,4
275,258,3
7,44,5
207,121,3
234,705,5
305,923,5
36,883,5
100,321,1
308,298,5
284,305,4
191,752,3
201,421,2
207,864,3
305,529,5
292,328,3
7,560,3
7,559,5
111,313,4
10,505,4
308,378,3
234,233,2
310,536,4
234,617,3
292,195,5
234,482,4
189,1,5
234,50,4
294,222,4
7,241,4
234,134,5
201,313,5
310,845,5
234,618,3
276,406,2
276,34,2
276,384,3
200,241,4
201,405,4
113,326,5
207,531,4
7,28,5
308,581,4
201,117,2
186,385,4
276,583,3
308,435,4
7,153,5
276,291,3
194,663,4
305,186,4
207,827,3
145,183,5
201,292,3
191,301,4
195,496,4
276,843,4
54,268,5
305,347,3
289,849,4
194,321,3
308,165,3
7,420,5
145,13,5
194,530,4
145,1,3
7,188,5
7,78,3
201,332,2
194,1206,1
200,665,4
145,50,5
234,71,3
194,404,3
201,943,3
145,299,4
145,460,1
275,176,4
207,203,3
234,485,3
201,587,4
276,85,3
7,680,4
113,329,3
276,789,3
201,326,2
195,387,4
292,86,4
207,787,3
239,204,3
292,276,5
308,634,4
308,166,3
207,410,3
167,392,1
194,705,2
10,489,4
10,657,4
7,133,5
276,1416,3
7,93,5
305,203,4
207,508,4
98,163,3
195,186,3
189,91,3
73,588,2
207,98,4
7,174,5
290,222,4
289,7,4
275,523,4
290,476,3
189,30,4
276,301,4
305,15,1
201,370,1
7,182,4
276,11,5
276,1218,4
305,87,1
195,181,5
7,193,5
186,588,4
74,288,3
194,770,4
234,657,4
276,104,1
305,238,3
308,417,3
189,120,1
20,11,2
20,176,2
195,407,2
145,1001,4
194,576,2
200,402,4
284,906,3
305,209,5
201,37,2
145,172,5
250,260,4
308,164,4
100,355,4
234,151,3
189,462,5
7,614,5
7,647,5
294,288,5
207,14,4
292,653,4
250,2,4
145,315,5
74,326,4
234,500,3
113,294,4
111,887,3
194,196,3
239,605,4
207,746,4
195,887,4
74,9,4
308,802,3
195,14,4
264,475,5
275,1066,3
186,406,1
276,429,5
145,368,3
276,401,3
74,285,3
200,227,5
290,21,3
194,410,3
276,347,4
207,133,4
331,7,4
305,679,3
276,270,4
2,314,1
308,85,4
24,153,4
331,486,3
201,452,1
10,463,4
86,258,5
7,621,5
308,481,4
54,820,3
10,655,5
145,993,3
226,180,4
234,616,2
305,56,1
145,250,5
194,520,5
194,1183,2
290,71,5
207,754,4
201,777,1
186,925,5
190,147,4
292,183,5
7,22,5
24,427,5
201,475,4
234,596,2
275,183,3
29,748,2
111,340,4
207,170,4
167,404,3
264,401,5
289,1,3
200,72,4
194,213,2
7,268,3
145,411,2
239,47,2
145,682,3
194,470,3
207,290,2
201,2,2
190,751,4
145,278,4
294,539,4
74,237,4
194,756,1
289,815,3
73,12,5
7,627,3
200,409,2
239,612,5
239,317,5
207,468,4
331,479,2
239,183,5
145,339,3
10,321,4
292,324,3
73,475,4
290,274,4
201,23,4
98,517,5
333,894,3
201,651,4
305,131,3
234,229,4
200,265,5
207,131,3
292,10,5
200,586,4
305,216,5
331,133,3
167,1306,5
191,288,3
284,258,4
145,443,3
145,1057,1
145,182,5
194,566,4
292,132,4
7,300,4
292,176,5
290,1028,3
29,689,2
190,340,1
195,100,5
276,1131,3
292,488,5
290,429,4
264,1069,5
98,655,3
7,162,5
195,1084,4
305,14,4
234,1035,3
167,603,4
194,971,3
207,1242,5
10,48,4
189,45,3
10,203,4
292,100,5
234,506,4
234,959,2
201,1211,3
308,579,3
201,375,3
200,103,2
201,844,2
200,229,5
276,58,4
145,25,2
289,410,2
290,153,3
226,270,4
200,191,5
290,218,2
189,276,3
24,742,4
10,218,4
194,431,4
276,318,5
276,1135,4
276,76,4
7,526,5
207,273,4
201,242,4
186,977,3
234,462,4
264,659,5
118,174,5
290,1013,2
200,820,3
118,433,5
201,4,4
250,127,4
194,735,4
207,269,4
132,922,5
201,26,4
290,239,2
331,47,5
308,60,3
207,642,3
10,124,5
290,380,3
201,558,2
276,801,3
201,480,4
201,980,3
239,98,5
201,823,3
308,291,3
145,672,3
308,467,4
207,576,3
100,750,4
305,403,2
292,525,5
234,671,3
234,584,3
234,638,4
190,717,3
305,302,4
100,266,2
234,966,4
194,153,3
200,225,4
308,959,3
7,519,4
192,1160,4
73,127,5
10,283,4
201,991,4
190,742,3
234,72,3
194,216,3
7,633,5
207,529,4
201,87,3
186,322,5
250,174,3
207,1102,3
201,164,3
201,1424,3
305,210,3
234,209,4
294,979,3
308,1028,2
305,1411,3
308,628,3
189,253,4
305,169,5
207,1098,4
276,56,5
201,210,2
305,610,3
294,120,2
194,162,3
54,313,4
276,176,5
276,66,3
54,325,3
189,480,5
234,471,3
308,193,3
294,10,3
189,705,4
194,56,5
7,195,5
201,304,2
10,4,4
201,213,4
305,257,2
308,609,4
308,528,3
308,54,2
189,1021,5
234,491,4
275,588,3
186,53,1
239,671,5
201,98,4
308,452,2
201,32,3
167,675,1
276,207,4
100,288,2
308,607,3
275,252,2
234,283,3
331,69,5
234,1172,3
167,48,1
276,250,4
145,109,4
201,380,1
310,258,3
308,4,5
276,770,4
305,76,1
20,118,4
167,222,4
201,1187,3
234,628,2
194,519,4
201,198,4
7,642,3
239,286,1
239,135,5
195,591,4
308,502,5
194,62,2
308,673,4
194,132,3
36,319,2
294,483,4
294,876,3
308,569,3
73,474,5
234,212,2
189,694,4
201,1063,3
250,200,5
275,191,4
145,1217,2
200,431,5
2,297,4
305,733,3
275,969,2
234,486,3
305,947,4
276,1314,3
207,134,4
201,461,4
276,1478,3
250,294,1
10,704,3
145,750,4
189,496,5
201,281,2
74,15,4
100,302,4
113,321,3
24,372,4
200,286,4
73,202,2
308,447,4
284,259,2
276,563,3
7,92,5
276,780,3
118,324,4
308,965,4
189,129,3
145,1292,1
344,479,4
20,186,3
201,676,2
294,1067,4
20,172,3
294,678,2
207,1283,4
195,477,2
145,552,5
234,519,5
74,126,3
344,306,5
189,1099,5
2,290,3
305,1101,4
207,186,4
200,528,4
239,288,2
275,202,3
250,64,5
284,339,3
276,748,3
194,52,4
201,955,3
294,24,4
290,418,3
234,14,3
292,1050,4
344,278,3
344,39,3
345,1160,3
308,632,3
276,561,2
7,90,3
98,321,3
145,949,4
276,969,4
345,722,3
234,191,4
344,462,2
195,227,3
189,1372,4
345,708,3
239,923,5
290,202,4
194,523,5
200,831,4
100,340,3
264,320,4
145,1102,1
10,22,5
234,878,2
308,811,4
145,717,3
194,708,3
345,651,4
10,155,4
73,1149,4
345,202,3
24,662,5
276,383,2
347,22,5
201,8,3
73,196,4
201,454,2
7,10,4
201,275,4
118,176,5
284,682,3
331,1100,2
234,316,4
292,28,4
292,1039,4
308,511,5
145,203,5
308,109,3
118,156,5
276,786,3
250,111,4
344,215,3
54,276,5
234,292,4
73,7,4
308,1019,4
186,333,3
194,51,4
113,262,2
345,367,4
73,286,4
226,480,4
145,286,3
308,526,3
345,402,4
290,546,2
347,501,4
290,404,3
189,632,5
250,44,4
239,198,5
305,338,3
194,511,4
201,150,4
250,485,4
145,569,4
10,294,3
344,181,3
20,678,4
207,294,3
308,488,4
200,7,4
7,485,5
7,511,5
234,142,2
290,818,3
7,654,5
167,1147,4
264,524,3
86,286,3
86,319,3
276,463,4
191,896,3
344,97,3
239,312,2
276,719,3
250,378,4
234,507,4
201,896,3
201,190,4
239,1245,5
207,53,1
276,147,4
344,1283,2
308,746,4
201,357,4
194,582,1
308,736,3
189,60,3
292,657,5
276,1210,2
234,521,3
200,218,5
276,448,4
234,1463,5
195,298,4
190,282,3
194,317,4
308,656,3
344,119,5
344,619,4
347,1035,3
194,648,4
308,826,3
345,88,4
234,213,3
308,475,4
234,850,2
275,630,3
20,194,3
308,322,2
145,185,4
345,48,5
191,313,5
305,212,3
201,537,3
73,479,5
29,358,2
145,553,3
234,731,2
24,129,3
2,312,3
275,304,3
145,174,5
234,8,5
7,168,5
201,271,4
7,269,3
345,174,4
333,66,5
308,233,3
292,510,4
276,684,4
7,285,5
344,283,4
234,501,4
294,547,3
276,22,5
194,30,3
292,405,3
310,832,1
345,473,2
186,591,4
264,516,5
7,432,4
331,190,3
10,656,5
207,313,4
189,652,5
239,479,5
305,298,4
276,456,2
345,151,5
191,307,3
207,42,4
7,54,3
200,121,5
7,89,5
234,192,3
190,300,4
276,853,5
347,416,3
305,192,2
111,326,3
305,151,4
113,100,4
234,709,4
194,808,2
201,276,5
308,283,3
239,530,5
7,530,5
10,64,4
276,230,4
207,1378,3
7,489,3
234,921,4
294,118,3
234,79,3
7,657,4
305,806,3
189,1098,4
54,327,5
10,702,3
310,748,3
145,200,4
292,124,4
294,250,5
264,1270,2
276,249,4
292,151,5
24,508,4
7,142,3
308,1046,4
276,228,4
234,294,3
234,1123,3
7,423,5
200,357,5
7,156,5
347,79,5
308,490,4
186,742,3
294,7,4
292,429,5
145,281,4
308,170,3
189,274,4
294,299,3
145,637,3
344,508,4
98,70,3
308,116,4
189,173,5
189,281,2
250,1014,4
10,615,4
345,121,3
264,558,5
118,547,5
250,742,3
292,343,2
234,490,4
201,447,5
290,550,3
276,290,4
292,252,3
118,185,5
308,483,3
100,689,3
292,919,5
7,608,4
201,708,4
345,285,5
10,200,5
345,919,2
145,1212,2
189,815,3
308,319,4
331,100,4
294,327,3
234,601,3
207,156,2
167,698,4
7,226,5
356,313,5
234,660,4
194,1,4
276,496,4
194,631,2
194,510,4
305,943,2
10,223,5
234,526,3
308,805,4
195,99,3
250,1,4
264,208,5
234,95,3
194,202,3
145,1077,3
276,631,3
308,968,4
189,216,5
207,135,2
195,469,3
145,674,4
192,127,4
344,716,3
310,304,5
294,264,2
194,433,3
275,89,3
344,175,5
190,118,3
308,192,5
86,872,3
276,747,4
201,175,2
276,746,4
345,956,4
290,158,5
191,328,3
345,173,5
194,383,1
276,139,4
201,1194,4
234,152,4
111,1024,3
347,227,4
345,508,4
145,1208,4
308,521,3
264,1225,3
276,229,3
308,265,3
10,651,4
201,1425,3
234,157,2
345,1082,2
191,269,3
200,25,4
356,937,2
264,56,5
276,63,3
308,178,4
201,513,3
54,333,5
264,792,5
132,137,4
201,61,2
186,770,2
145,120,2
347,144,5
100,905,3
189,248,4
201,1098,2
10,711,4
276,272,5
333,739,5
264,559,5
24,25,4
368,379,4
186,550,4
250,582,4
234,566,2
7,208,5
145,665,5
200,143,5
344,204,4
145,159,4
200,82,5
234,291,3
2,281,3
276,81,4
194,1409,2
145,896,2
290,216,4
145,471,4
345,1315,3
347,168,5
290,423,5
294,603,5
305,357,5
7,618,4
201,204,4
191,332,2
145,229,3
207,28,4
345,251,5
145,760,2
24,477,5
344,597,2
305,638,5
234,414,4
308,515,3
308,443,3
234,237,3
276,597,3
10,705,4
331,454,3
345,172,4
73,28,3
345,216,5
7,587,4
290,98,4
276,737,4
276,854,4
7,172,4
345,403,3
73,156,4
200,29,4
189,657,5
264,219,5
186,237,2
290,1336,3
189,847,4
86,889,5
207,183,2
239,1020,3
10,696,4
207,171,3
111,269,5
201,482,4
333,748,4
167,1126,5
308,98,3
207,1118,3
276,117,4
275,142,2
292,1014,3
200,33,4
100,289,3
200,205,4
333,98,4
347,609,4
344,537,4
105,258,5
10,367,4
100,691,4
239,493,5
276,544,3
344,196,4
234,221,2
2,13,4
264,709,5
308,487,4
305,52,2
345,297,4
345,1017,2
234,781,2
200,294,4
98,209,2
276,77,3
194,450,1
194,218,4
189,21,2
200,570,4
195,258,4
194,559,2
344,477,3
305,156,4
234,965,3
344,25,4
195,61,3
189,121,2
344,663,5
226,7,4
344,451,4
200,45,3
294,325,3
294,471,4
344,58,3
276,46,3
54,1016,4
276,265,4
305,245,1
276,231,3
347,465,3
20,405,3
308,204,4
344,568,5
347,208,2
294,147,4
195,1013,3
276,164,4
189,143,5
308,393,4
345,988,2
2,280,3
368,50,4
344,707,4
207,150,3
7,8,5
145,752,4
347,317,1
344,106,2
276,234,5
73,48,2
189,100,4
194,117,3
308,87,4
234,603,4
290,473,1
276,1013,3
276,1172,4
276,1253,1
289,473,1
234,604,5
345,197,4
305,249,3
368,637,2
305,660,4
201,128,2
308,610,4
347,435,5
118,511,5
239,114,3
200,151,3
10,509,4
226,169,5
54,1012,2
200,38,3
275,423,4
290,91,2
189,484,5
292,479,4
194,425,2
344,313,3
207,188,3
234,1,3
194,124,4
276,779,2
276,282,4
186,1277,4
264,25,4
86,300,3
10,135,5
54,121,4
189,505,5
284,313,3
234,274,3
308,584,4
284,344,4
201,70,3
345,949,3
54,406,2
24,275,5
200,578,5
345,479,4
276,227,4
189,483,5
207,245,3
189,96,5
190,294,3
239,168,4
347,423,4
7,203,5
201,285,4
186,1253,4
347,1088,1
234,328,2
276,1239,1
305,602,3
347,268,4
194,517,3
294,544,4
276,1073,3
191,343,3
201,324,5
145,831,1
345,559,1
331,277,4
308,144,3
344,315,5
74,1084,3
347,69,5
308,234,3
200,15,4
234,423,4
118,816,3
195,1228,1
7,281,3
290,243,3
100,316,5
145,346,5
276,276,4
234,54,2
226,283,2
201,340,5
191,270,3
190,628,4
145,1040,1
234,727,3
194,1220,3
195,421,4
145,44,5
186,71,5
264,436,3
200,173,5
7,505,3
7,266,4
344,111,4
189,607,4
276,1110,3
194,509,3
10,498,5
276,69,4
264,203,2
345,313,4
381,582,5
333,316,5
276,879,3
344,268,3
194,284,3
381,50,5
234,96,2
345,845,3
239,654,5
276,432,5
54,237,4
344,45,5
200,313,5
347,879,3
305,154,4
192,301,4
344,421,2
10,164,4
234,847,4
381,212,5
308,843,3
347,735,2
345,295,4
239,79,3
347,323,1
347,216,3
381,281,2
292,226,4
345,317,4
201,68,2
86,1175,5
305,239,3
10,191,5
10,496,5
276,1274,1
290,622,3
226,14,5
345,282,3
194,417,2
118,23,5
201,333,2
7,570,3
73,507,3
145,105,2
234,117,2
294,689,3
189,1403,4
344,190,5
10,385,4
54,147,5
10,519,5
194,26,3
2,303,4
54,257,4
276,1228,1
308,184,4
250,480,5
347,87,3
194,366,2
54,127,4
201,265,3
276,121,4
276,238,5
308,205,3
308,1006,4
145,1090,2
201,462,1
74,100,4
186,554,1
344,87,4
308,183,4
7,567,1
292,475,5
7,637,4
292,511,5
7,624,4
345,451,5
167,1309,1
194,185,4
347,85,5
194,527,4
264,4,4
308,219,3
113,327,5
73,923,3
356,689,5
207,187,5
105,272,4
20,1,3
345,866,3
347,288,5
7,82,3
20,69,1
201,406,1
239,497,4
145,928,3
113,976,5
347,300,5
194,58,4
201,673,3
201,1427,2
145,924,2
54,273,4
292,484,5
10,156,4
308,822,4
276,941,3
200,174,5
381,647,4
36,882,5
294,826,1
36,682,1
118,436,5
310,257,5
345,221,5
276,366,3
201,193,3
276,840,3
369,948,2
276,751,4
264,153,5
10,703,5
305,557,4
201,596,4
195,831,2
194,215,3
310,14,5
207,1226,2
190,269,4
29,1018,4
344,1007,4
292,628,3
290,164,4
276,1044,3
195,1089,4
239,1192,1
234,1149,3
331,653,3
344,244,3
200,685,4
310,274,3
264,672,3
194,471,3
308,45,4
207,540,3
356,272,5
381,191,5
201,544,2
201,684,3
234,210,3
344,288,4
347,588,3
7,177,4
234,928,2
7,471,4
290,432,5
292,855,5
284,328,4
289,24,4
2,308,3
264,283,5
345,315,5
145,413,3
74,150,3
308,755,3
200,743,3
7,450,4
118,853,5
290,755,4
190,222,4
207,328,2
234,87,3
344,148,2
113,322,3
201,325,5
24,178,5
73,100,4
201,527,3
74,137,3
381,495,4
145,592,3
192,252,1
186,257,4
347,328,4
201,1039,3
305,178,4
308,514,4
276,141,4
294,248,5
36,885,5
308,582,3
264,381,4
201,77,2
276,682,3
308,433,5
345,903,3
276,577,2
200,473,4
186,44,5
344,5,3
239,124,5
276,669,1
201,578,2
331,868,4
145,5,3
167,136,4
347,1283,1
190,291,3
347,472,5
275,300,4
347,280,4
331,64,4
7,481,5
234,136,4
290,193,4
189,618,2
234,401,2
7,385,5
234,32,3
189,225,4
264,216,5
7,667,5
7,210,4
7,498,5
10,99,5
347,173,2
368,396,2
276,449,2
20,742,4
145,684,5
310,740,4
10,194,4
167,133,5
54,597,2
200,231,4
118,184,5
10,588,4
7,669,1
250,92,5
195,67,2
189,275,5
276,418,4
276,340,5
186,117,5
7,232,3
239,516,5
7,658,3
194,161,4
189,732,2
145,273,5
368,551,4
292,288,3
276,436,4
113,319,2
7,183,4
194,744,3
54,748,5
201,99,3
105,307,2
113,508,4
250,71,5
344,684,3
200,208,5
276,450,1
7,101,5
305,482,2
305,188,2
2,307,3
290,498,4
226,9,5
195,779,2
308,1047,3
234,12,1
305,511,4
234,170,5
200,373,4
7,504,5
294,742,4
7,136,5
113,242,2
276,649,4
333,79,3
118,655,5
276,4,4
250,969,5
292,1010,4
195,325,2
194,451,2
234,435,3
100,1236,3
344,195,5
200,584,4
186,327,3
207,832,3
250,184,1
167,169,1
145,302,4
356,748,4
111,272,3
345,1247,2
305,204,2
113,324,2
294,346,3
347,806,3
190,405,4
10,695,3
347,239,5
305,100,3
250,324,2
292,118,3
305,174,3
200,196,4
333,180,1
276,420,4
201,20,2
276,404,4
234,945,3
7,435,5
292,654,5
201,856,3
305,385,1
308,28,3
292,173,5
207,520,4
10,447,4
10,418,4
7,636,4
308,705,5
191,86,5
264,168,5
294,355,4
381,378,4
7,431,4
276,727,3
276,232,3
201,443,3
189,294,5
381,771,2
145,7,5
7,483,4
276,672,3
234,179,3
292,111,4
294,748,3
186,288,1
7,461,4
308,70,4
275,95,3
145,39,4
275,662,3
344,125,3
276,302,5
190,748,3
7,181,3
7,7,5
118,474,5
105,286,4
368,436,3
194,175,3
54,258,4
308,633,4
290,118,4
308,12,5
201,847,2
294,79,4
186,225,4
54,260,4
292,79,5
234,91,5
308,5,4
145,696,3
145,895,3
264,382,4
201,36,1
7,484,5
145,713,4
368,219,2
7,550,4
276,1240,4
195,46,3
29,678,3
275,496,3
276,403,4
201,187,3
194,286,1
167,733,2
54,827,3
250,195,2
145,348,4
190,363,2
284,887,4
399,813,3
201,1153,2
73,180,4
347,819,1
331,705,2
264,183,5
194,514,3
289,1016,5
276,595,2
333,88,5
275,117,3
250,223,4
186,988,4
347,829,4
308,25,4
331,58,3
54,741,5
276,1089,2
24,294,3
207,568,4
396,841,4
201,636,2
189,15,2
7,154,5
86,881,2
292,83,5
186,31,4
308,313,3
347,65,2
381,129,4
276,307,4
369,271,5
192,340,4
396,291,4
24,286,5
234,1050,3
275,222,4
368,288,3
276,203,4
36,269,3
305,530,5
194,44,4
275,102,3
201,240,3
234,73,2
264,762,3
194,1058,2
167,126,3
356,328,4
396,148,4
369,988,3
292,56,5
294,411,3
308,177,5
7,166,3
234,265,3
73,89,5
105,333,3
276,168,5
292,423,5
399,219,3
308,693,3
264,844,1
234,77,3
145,406,3
347,82,5
7,185,5
290,474,3
200,560,4
308,160,4
200,391,4
399,591,3
145,327,5
294,105,3
24,258,4
292,285,4
276,209,4
402,257,4
167,1310,3
7,562,5
201,57,4
7,191,5
250,948,3
399,284,2
167,73,2
239,8,5
7,683,4
345,443,5
2,257,4
276,315,4
399,1314,3
305,190,3
207,8,3
24,318,5
7,399,4
29,98,4
264,745,5
7,139,3
200,2,4
234,300,3
113,277,3
347,12,3
111,896,2
10,160,4
345,333,3
399,8,3
308,309,1
290,450,2
192,1405,5
7,227,3
308,161,3
2,316,5
368,96,3
29,259,4
308,199,4
399,1228,3
331,305,5
250,477,3
7,589,5
201,156,4
381,652,5
381,724,3
7,501,5
399,459,4
331,811,4
396,751,3
234,76,2
308,747,3
194,588,4
201,563,1
239,558,5
331,933,3
310,251,5
20,597,3
308,498,5
7,207,4
264,210,5
345,1048,2
381,694,4
399,73,3
396,260,3
345,93,4
344,12,5
10,176,4
100,342,3
345,1016,3
234,499,4
368,567,3
145,685,4
308,1211,3
305,134,5
344,433,4
290,685,3
234,168,3
344,9,5
201,589,3
308,79,4
308,589,4
234,493,3
207,144,3
294,350,4
200,1060,3
292,234,5
381,216,5
207,59,4
239,1203,5
234,289,4
201,176,4
145,217,3
345,356,3
234,1457,3
239,152,3
194,98,4
292,207,5
344,248,4
399,486,3
264,443,5
345,283,4
195,304,4
381,403,3
276,743,1
308,1404,4
145,683,3
396,1025,4
290,227,2
308,806,4
345,284,4
308,463,4
290,739,3
200,768,4
368,17,5
195,771,2
345,1011,3
250,129,4
194,12,5
132,275,3
234,70,3
344,228,4
399,924,5
399,1543,3
399,372,3
368,320,5
145,727,2
406,48,5
200,840,4
292,222,3
290,22,5
194,195,3
234,205,3
305,305,3
402,111,4
234,242,4
234,502,4
276,317,4
145,1054,1
234,1198,3
276,831,3
207,241,3
406,479,4
250,748,2
201,1227,1
347,222,4
207,194,4
305,81,3
290,832,3
200,929,4
399,196,5
7,393,4
201,467,2
201,302,4
200,802,4
399,402,3
331,702,3
145,3,3
276,427,5
20,931,1
399,1232,3
276,14,4
275,28,4
250,357,4
250,23,4
276,145,3
347,318,3
7,542,4
7,599,1
234,523,4
308,611,4
100,990,3
192,302,5
186,939,5
294,1007,4
402,255,4
308,181,4
345,660,5
20,95,3
344,678,2
234,196,3
100,333,3
308,466,5
284,286,4
276,1180,2
7,514,2
239,701,5
7,404,5
399,531,3
347,291,5
406,664,2
192,257,4
7,630,5
10,435,5
381,634,3
10,706,4
344,845,3
276,571,2
347,841,3
289,685,4
344,274,2
308,742,4
145,38,3
290,523,3
207,2,3
239,1056,5
292,300,4
381,914,1
234,929,1
347,286,3
292,194,4
276,471,4
194,198,3
308,238,5
234,21,3
226,28,4
406,823,3
234,739,3
276,1471,2
276,806,4
195,1417,3
345,246,4
234,85,2
402,480,5
399,742,4
381,13,4
118,528,4
118,218,5
201,670,4
250,1161,4
145,763,4
402,764,3
399,33,3
195,651,5
226,24,4
345,724,5
86,327,4
234,1020,4
276,809,2
308,455,4
345,471,3
308,616,2
276,210,4
189,268,4
194,281,2
294,260,4
406,962,4
200,183,5
200,8,4
399,154,3
292,144,5
7,396,4
194,289,1
308,1021,4
345,49,3
234,193,4
345,100,5
7,205,5
276,68,4
194,526,4
308,1073,3
2,315,1
345,289,3
7,79,4
276,127,5
345,33,4
290,105,2
345,302,5
308,664,5
10,275,4
192,276,2
54,871,5
344,471,3
308,44,4
10,371,4
201,531,2
239,650,5
406,239,3
345,732,4
310,1022,5
207,174,4
194,739,3
201,774,1
234,1458,4
406,156,5
7,131,5
276,693,4
347,257,4
305,129,3
276,547,4
399,655,3
399,959,3
290,204,4
399,527,3
7,673,3
113,286,4
201,221,3
234,558,4
308,578,2
250,678,2
10,234,4
200,215,4
7,121,5
406,318,5
54,411,5
200,112,3
308,127,4
308,64,4
399,588,5
369,181,5
200,1033,2
